1150	0.0382227	-0.50096	0.538942	0.166496	2.09744e-06	3.26803e-05	0.213788	0.523866	-0.514521	0.215284	0.52651	-0.514691	0.276806	0.703613	-0.50215	0.95248	1	0.538942	0.0966785	0.0977271	0.848201	0.836527	
1200	0.0382227	-0.509812	0.607891	0.195708	8.18785e-07	4.31909e-05	0.229779	0.52839	-0.54653	0.231958	0.532215	-0.546787	0.291323	0.699707	-0.53633	0.651541	1	0.607891	0.270746	0.274607	0.512146	0.454767	

300	0.0559181	-0.114374	0.500001	-0.114374	1.4648e-11	4.69773e-10	-0.0350614	0.500001	-0.114374	-0.0350614	0.5	-0.114374	0.0254648	0.815918	-0.0666583	0.999999	1	0.500001	2.17014e-06	2.17014e-06	0.999998	0.999998	
350	0.0559181	-0.128651	0.500004	-0.113185	5.44724e-11	1.8034e-09	-0.0217069	0.500005	-0.128652	-0.0217069	0.500002	-0.128652	0.0392411	0.809082	-0.0831039	0.999998	1	0.500004	8.3912e-06	8.3912e-06	0.999992	0.999992	
400	0.0559181	-0.144724	0.500031	-0.109827	4.08614e-10	1.40938e-08	-0.0102967	0.500025	-0.14473	-0.0102967	0.500012	-0.14473	0.0509515	0.802246	-0.101405	0.999984	1	0.500031	6.25e-05	6.25e-05	0.999938	0.999938	
450	0.0559181	-0.162348	0.500086	-0.104363	1.16028e-09	4.11028e-08	0.00346719	0.500086	-0.162364	0.00346719	0.500043	-0.162364	0.0650628	0.796387	-0.1213	0.999957	1	0.500086	0.000171586	0.000171586	0.999828	0.999827	
500	0.0559181	-0.181406	0.500233	-0.096862	2.7386e-09	1.00728e-07	0.015509	0.500234	-0.181449	0.015509	0.500117	-0.181449	0.0773953	0.790527	-0.142682	0.999884	1	0.500233	0.000465278	0.000465278	0.999535	0.999535	
550	0.0559181	-0.201725	0.500524	-0.0873917	5.99413e-09	2.28455e-07	0.0295252	0.500533	-0.201826	0.0295259	0.5004	-0.201826	0.0917061	0.785645	-0.165386	0.999731	1	0.500524	0.00105729	0.00105671	0.998929	0.998925	
600	0.0559181	-0.223214	0.501093	-0.0760209	1.22772e-08	4.65608e-07	0.0421399	0.501057	-0.223424	0.0421419	0.500928	-0.223424	0.104505	0.779785	-0.189333	0.999433	1	0.501093	0.00221181	0.00221036	0.997749	0.997734	
650	0.0559181	-0.245759	0.501927	-0.0628155	2.39308e-08	9.01075e-07	0.0564743	0.501887	-0.246137	0.0564796	0.50166	-0.246137	0.118982	0.774902	-0.214409	0.998979	1	0.501927	0.00392332	0.00392598	0.995956	0.995923	
700	0.0559181	-0.269282	0.503132	-0.0478381	4.35407e-08	1.57323e-06	0.0696275	0.503099	-0.269914	0.0696399	0.502938	-0.269915	0.132152	0.77002	-0.240555	0.998289	1	0.503132	0.00643345	0.00644039	0.993264	0.993187	
750	0.0559181	-0.29367	0.504972	-0.0311497	6.92814e-08	2.6995e-06	0.0843263	0.504761	-0.294681	0.0843552	0.504702	-0.294684	0.146781	0.765137	-0.26769	0.997225	1	0.504972	0.0102659	0.0102766	0.98916	0.988987	
800	0.0559181	-0.318842	0.507592	-0.0128093	1.02737e-07	3.7544e-06	0.0980653	0.50693	-0.3204	0.098126	0.507019	-0.320406	0.16029	0.760254	-0.295766	0.995649	1	0.507592	0.0157677	0.0157983	0.983161	0.982782	
850	0.0559181	-0.344742	0.510663	0.0071271	1.4475e-07	5.41732e-06	0.113221	0.509644	-0.34702	0.113336	0.509846	-0.347031	0.175086	0.756348	-0.324725	0.993538	1	0.510663	0.0224459	0.0225009	0.975352	0.974689	
900	0.0559181	-0.371264	0.514916	0.0286053	2.26227e-07	7.73139e-06	0.127557	0.51293	-0.374509	0.127763	0.513471	-0.37453	0.188881	0.751465	-0.354527	0.990562	1	0.514916	0.0317099	0.0317704	0.964641	0.963309	
950	0.0559181	-0.398226	0.520375	0.0515693	3.26428e-07	1.1235e-05	0.143207	0.516799	-0.402829	0.143558	0.517807	-0.402866	0.203833	0.747559	-0.385126	0.986081	1	0.520375	0.0439615	0.0441302	0.949154	0.946685	
1000	0.0559181	-0.425626	0.527505	0.0759638	4.68235e-07	1.54742e-05	0.158141	0.521252	-0.431956	0.158709	0.522785	-0.432019	0.217897	0.742676	-0.41649	0.979903	1	0.527505	0.0599742	0.0602642	0.928942	0.92477	
1050	0.0559181	-0.453043	0.536923	0.101729	8.08087e-07	2.18291e-05	0.1743	0.52628	-0.461859	0.175187	0.52868	-0.46196	0.233013	0.73877	-0.448583	0.970004	1	0.536923	0.0819155	0.0823724	0.898857	0.891744	
1100	0.0559181	-0.479797	0.551812	0.128783	1.82498e-06	3.98037e-05	0.189863	0.531867	-0.492518	0.191203	0.535404	-0.492677	0.247338	0.734863	-0.481378	0.950995	1	0.551812	0.116892	0.1177	0.848125	0.834791	
1150	0.0559181	-0.490359	0.63473	0.156686	7.3156e-07	4.24588e-05	0.206565	0.537989	-0.52391	0.208538	0.543008	-0.52415	0.262625	0.730957	-0.514845	0.665092	1	0.63473	0.311385	0.314567	0.53721	0.479852	

300	0.0736136	-0.123222	0.500003	-0.123222	2.83612e-11	1.1235e-09	-0.0439089	0.500002	-0.123222	-0.0439089	0.500001	-0.123222	0.0100026	0.848145	-0.081377	0.999999	1	0.500003	5.20833e-06	5.20833e-06	0.999995	0.999995	
350	0.0736136	-0.137496	0.500018	-0.122033	1.8508e-10	7.5953e-09	-0.0305528	0.500016	-0.137499	-0.0305528	0.500008	-0.137499	0.0238218	0.840332	-0.0977018	0.999991	1	0.500018	3.55903e-05	3.55903e-05	0.999964	0.999964	
400	0.0736136	-0.153567	0.500067	-0.118676	7.38409e-10	3.14548e-08	-0.019137	0.500069	-0.153579	-0.019137	0.500034	-0.153579	0.0355713	0.834473	-0.115888	0.999966	1	0.500067	0.000134549	0.000134549	0.999865	0.999865	
450	0.0736136	-0.171176	0.500226	-0.113214	2.04642e-09	9.07161e-08	-0.00535921	0.500215	-0.171214	-0.0053592	0.500108	-0.171214	0.0497239	0.827637	-0.135673	0.999887	1	0.500226	0.000452257	0.000452257	0.999548	0.999548	
500	0.0736136	-0.190212	0.500546	-0.105716	5.45967e-09	2.527e-07	0.00671043	0.500537	-0.190303	0.00671103	0.500403	-0.190303	0.0620962	0.821777	-0.156951	0.999727	1	0.500546	0.00109201	0.00109201	0.99891	0.998909	
550	0.0736136	-0.210492	0.501169	-0.0962522	1.05298e-08	5.13629e-07	0.0207739	0.501135	-0.210688	0.0207759	0.500997	-0.210688	0.0764497	0.815918	-0.179554	0.999413	1	0.501169	0.00234129	0.00234144	0.997666	0.997654	
600	0.0736136	-0.231924	0.502234	-0.0848926	1.98254e-08	1.00608e-06	0.0334596	0.502123	-0.232298	0.0334652	0.502009	-0.232299	0.0892861	0.810059	-0.203403	0.99887	1	0.502234	0.0044809	0.00448293	0.995529	0.995488	
650	0.0736136	-0.254395	0.503793	-0.0717036	3.26323e-08	1.6857e-06	0.0478915	0.503606	-0.255032	0.0479058	0.503429	-0.255033	0.103805	0.804199	-0.228386	0.998064	1	0.503793	0.00762934	0.0076331	0.992391	0.992295	
700	0.0736136	-0.277807	0.50606	-0.05675	5.08549e-08	2.73162e-06	0.0611691	0.505681	-0.278837	0.0612008	0.50564	-0.27884	0.117013	0.799316	-0.254441	0.996834	1	0.50606	0.012259	0.0122642	0.987678	0.987454	
750	0.0736136	-0.302076	0.509243	-0.0400934	9.3285e-08	4.79216e-06	0.0760186	0.508425	-0.303643	0.076084	0.508602	-0.303649	0.13168	0.794434	-0.281487	0.9951	1	0.509243	0.0187569	0.0187642	0.981211	0.980668	
800	0.0736136	-0.327117	0.513457	-0.0217932	1.36387e-07	6.88077e-06	0.0899312	0.511892	-0.329411	0.0900556	0.512407	-0.329424	0.145229	0.789551	-0.309479	0.992682	1	0.513457	0.0274456	0.0274647	0.972369	0.971308	
850	0.0736136	-0.35281	0.519127	-0.00190754	1.90455e-07	1.04651e-05	0.105281	0.516117	-0.356091	0.105499	0.517012	-0.356115	0.160068	0.784668	-0.338354	0.989219	1	0.519127	0.03926	0.0392907	0.96024	0.958343	
900	0.0736136	-0.379106	0.526209	0.0195072	2.78175e-07	1.35937e-05	0.119824	0.52111	-0.383653	0.120189	0.522734	-0.383695	0.173906	0.779785	-0.368076	0.98452	1	0.526209	0.0541913	0.0542705	0.944489	0.941172	
